,Credit_Limit,Customer_Age
4292,3476.0,52
4293,16026.0,52
4294,2705.0,45
4295,2884.0,54
4296,24299.0,49
4297,20755.0,43
4298,21096.0,50
4299,6457.0,46
4300,1603.0,45
4301,9051.0,43
4302,10057.0,50
4303,2043.0,33
4304,2802.0,65
4305,1960.0,56
4306,2348.0,40
4307,2978.0,40
4308,2017.0,49
4309,13613.0,29
4310,5553.0,45
4311,6346.0,51
4312,34516.0,45
4313,1438.3,40
4314,15133.0,37
4315,2502.0,42
4316,2589.0,45
4317,2049.0,47
4318,3560.0,47
4319,1438.3,49
4320,25937.0,43
4321,2387.0,43
4322,2912.0,48
4323,7062.0,53
4324,12186.0,56
4325,3570.0,64
4326,3072.0,38
4327,31501.0,51
4328,5928.0,42
4329,8482.0,44
4330,23911.0,50
4331,1438.3,62
4332,3261.0,49
4333,2317.0,41
4334,33913.0,43
4335,34516.0,43
4336,1637.0,45
4337,5448.0,48
4338,5152.0,64
4339,15195.0,46
4340,2799.0,53
4341,1438.3,38
4342,1817.0,51
4343,3443.0,47
4344,4281.0,51
4345,2029.0,56
4346,1438.3,33
4347,28186.0,52
4348,34516.0,46
4349,3818.0,46
4350,11494.0,40
4351,28142.0,49
4352,2316.0,40
4353,10533.0,43
4354,14322.0,48
4355,34516.0,50
4356,6798.0,48
4357,1438.3,46
4358,2445.0,46
4359,2585.0,51
4360,1438.3,52
4361,1781.0,46
4362,1606.0,42
4363,2205.0,42
4364,2270.0,49
4365,2568.0,44
4366,3292.0,55
4367,10797.0,54
4368,30501.0,46
4369,5371.0,45
4370,13441.0,37
4371,9137.0,52
4372,5848.0,45
4373,10614.0,47
4374,4035.0,42
4375,4205.0,59
4376,2586.0,46
4377,7234.0,41
4378,34516.0,57
4379,21114.0,35
4380,2522.0,53
4381,11309.0,37
4382,13883.0,43
4383,13448.0,43
4384,25991.0,55
4385,2537.0,52
4386,1438.3,46
4387,13019.0,40
4388,3339.0,53
4389,28390.0,49
4390,23665.0,44
4391,1438.3,46
4392,2459.0,43
4393,1624.0,28
4394,8900.0,49
4395,5239.0,48
4396,9351.0,42
4397,2655.0,43
4398,3173.0,51
4399,6243.0,48
4400,6730.0,37
4401,2490.0,40
4402,1746.0,51
4403,4141.0,44
4404,11684.0,58
4405,2363.0,47
4406,34516.0,48
4407,28829.0,46
4408,1438.3,33
4409,2730.0,47
4410,1994.0,55
4411,9727.0,48
4412,33771.0,41
4413,10452.0,39
4414,2858.0,45
4415,4707.0,46
4416,3537.0,49
4417,8258.0,46
4418,3072.0,46
4419,8892.0,48
4420,3841.0,52
4421,1920.0,37
4422,7802.0,42
4423,1705.0,48
4424,1822.0,52
4425,9294.0,45
4426,12248.0,40
4427,10264.0,39
4428,15069.0,42
4429,4650.0,41
4430,3685.0,53
4431,7231.0,49
4432,10007.0,44
4433,2641.0,52
4434,3095.0,29
4435,3607.0,48
4436,1954.0,36
4437,21317.0,45
4438,19402.0,41
4439,8063.0,45
4440,3097.0,40
4441,1438.3,48
4442,3161.0,43
4443,2435.0,38
4444,1845.0,59
4445,1603.0,49
4446,4710.0,39
4447,2751.0,50
4448,1438.3,38
4449,24287.0,52
4450,1694.0,42
4451,1457.0,50
4452,25045.0,33
4453,10859.0,52
4454,16928.0,45
4455,4297.0,37
4456,8302.0,42
4457,2734.0,43
4458,27374.0,40
4459,2960.0,43
4460,9110.0,54
4461,1539.0,42
4462,1947.0,39
4463,2667.0,45
4464,3062.0,54
4465,3114.0,47
4466,14948.0,54
4467,1749.0,49
4468,2534.0,44
4469,2503.0,46
4470,1854.0,38
4471,4092.0,43
4472,13284.0,62
4473,4830.0,59
4474,5911.0,45
4475,11012.0,53
4476,19188.0,43
4477,18056.0,44
4478,1438.3,50
4479,3201.0,31
4480,1479.0,50
4481,3144.0,38
4482,1854.0,58
4483,1960.0,49
4484,9782.0,37
4485,3144.0,47
4486,4738.0,47
4487,34516.0,46
4488,1438.3,35
4489,34516.0,43
4490,2156.0,32
4491,1938.0,63
4492,1438.3,61
4493,3781.0,54
4494,34516.0,48
4495,1438.3,49
4496,3261.0,49
4497,2211.0,35
4498,1493.0,39
4499,20631.0,48
4500,2255.0,53
4501,1507.0,51
4502,11097.0,65
4503,8162.0,49
4504,18721.0,44
4505,5210.0,62
4506,1736.0,43
4507,1864.0,51
4508,6611.0,43
4509,7942.0,34
4510,13382.0,49
4511,18550.0,63
4512,2650.0,39
4513,1696.0,37
4514,2628.0,40
4515,1457.0,46
4516,34516.0,46
4517,3056.0,40
4518,2650.0,52
4519,3331.0,58
4520,3343.0,49
4521,4123.0,51
4522,2677.0,55
4523,3023.0,57
4524,2238.0,56
4525,3875.0,59
4526,20803.0,42
4527,2760.0,48
4528,9086.0,45
4529,21142.0,47
4530,3653.0,62
4531,1713.0,44
4532,34516.0,55
4533,6548.0,43
4534,1953.0,35
4535,3051.0,49
4536,25256.0,44
4537,1630.0,48
4538,34516.0,42
4539,10800.0,43
4540,1876.0,39
4541,4963.0,42
4542,16739.0,44
4543,2463.0,56
4544,34516.0,46
4545,4743.0,50
4546,9382.0,43
4547,2059.0,45
4548,20410.0,58
4549,6798.0,39
4550,6472.0,44
4551,2766.0,45
4552,1438.3,55
4553,3283.0,49
4554,2470.0,46
4555,20695.0,43
4556,4228.0,42
4557,31743.0,45
4558,3212.0,48
4559,5884.0,47
4560,1724.0,44
4561,2468.0,59
4562,1438.3,49
4563,3111.0,47
4564,2799.0,58
4565,1912.0,48
4566,18927.0,46
4567,2016.0,51
4568,4830.0,51
4569,1438.3,56
4570,1986.0,50
4571,2877.0,47
4572,2312.0,53
4573,2644.0,46
4574,2062.0,39
4575,3510.0,50
4576,15026.0,55
4577,27186.0,50
4578,2174.0,45
4579,29535.0,42
4580,2974.0,50
4581,1438.3,50
4582,8148.0,51
4583,2646.0,48
4584,2054.0,37
4585,34516.0,43
4586,1879.0,37
4587,15913.0,45
4588,8685.0,44
4589,2676.0,60
4590,1438.3,58
4591,1711.0,42
4592,2572.0,61
4593,4535.0,56
4594,5950.0,44
4595,2088.0,39
4596,10466.0,43
4597,4761.0,39
4598,1488.0,50
4599,19114.0,44
4600,7536.0,30
4601,2441.0,47
4602,13189.0,47
4603,1914.0,49
4604,2468.0,42
4605,2564.0,57
4606,1679.0,43
4607,3410.0,44
4608,2728.0,45
4609,7119.0,51
4610,3532.0,57
4611,7459.0,60
4612,2294.0,64
4613,1663.0,37
4614,5129.0,49
4615,1722.0,53
4616,2586.0,46
4617,8708.0,50
4618,8869.0,56
4619,2641.0,45
4620,34516.0,43
4621,34516.0,52
4622,1965.0,47
4623,1513.0,50
4624,10543.0,42
4625,17764.0,49
4626,1438.3,50
4627,6371.0,49
4628,19188.0,43
4629,3076.0,60
4630,2822.0,49
4631,4139.0,42
4632,34516.0,42
4633,4121.0,43
4634,10074.0,42
4635,2621.0,43
4636,3394.0,47
4637,17628.0,56
4638,4480.0,56
4639,3370.0,43
4640,12871.0,38
4641,3112.0,47
4642,1551.0,57
4643,1682.0,44
4644,2758.0,42
4645,1909.0,49
4646,11332.0,48
4647,7567.0,44
4648,6743.0,42
4649,32838.0,48
4650,1438.3,42
4651,2510.0,43
4652,3199.0,50
4653,1918.0,35
4654,18660.0,47
4655,7591.0,41
4656,14315.0,43
4657,18038.0,64
4658,1853.0,42
4659,4951.0,49
4660,34516.0,46
4661,1757.0,51
4662,24033.0,47
4663,3276.0,38
4664,3614.0,52
4665,1943.0,47
4666,3795.0,40
4667,4075.0,43
4668,3001.0,48
4669,5726.0,47
4670,2077.0,54
4671,2157.0,41
4672,2037.0,40
4673,14914.0,33
4674,1580.0,47
4675,15483.0,46
4676,1916.0,44
4677,3610.0,51
4678,1667.0,48
4679,1438.3,51
4680,1942.0,48
4681,2231.0,48
4682,6465.0,50
4683,8599.0,35
4684,1438.3,35
4685,4402.0,51
4686,5444.0,50
4687,1438.3,50
4688,1438.3,54
4689,2679.0,45
4690,2766.0,31
4691,25293.0,42
4692,2707.0,45
4693,1748.0,45
4694,4034.0,45
4695,26129.0,53
4696,14902.0,51
4697,12228.0,38
4698,1724.0,55
4699,1438.3,47
4700,16665.0,38
4701,20974.0,52
4702,3139.0,43
4703,19865.0,54
4704,2069.0,42
4705,2231.0,35
4706,33371.0,62
4707,2544.0,48
4708,34516.0,41
4709,5370.0,49
4710,22437.0,54
4711,3573.0,53
4712,1959.0,51
4713,1661.0,59
4714,5363.0,39
4715,3009.0,65
4716,18535.0,47
4717,2171.0,42
4718,34516.0,45
4719,2376.0,57
4720,2882.0,51
4721,3277.0,50
4722,2514.0,47
4723,3301.0,57
4724,12391.0,48
4725,2168.0,47
4726,7762.0,42
4727,12587.0,45
4728,14785.0,52
4729,3433.0,37
4730,2425.0,60
4731,11619.0,63
4732,3989.0,62
4733,2173.0,47
4734,2393.0,50
4735,1677.0,39
4736,2035.0,40
4737,8842.0,39
4738,2483.0,42
4739,13921.0,65
4740,2761.0,32
4741,2623.0,47
4742,3232.0,49
4743,19075.0,48
4744,31978.0,45
4745,34516.0,62
4746,6225.0,45
4747,2672.0,49
4748,10360.0,41
4749,10747.0,50
4750,3135.0,46
4751,1438.3,42
4752,3189.0,41
4753,8963.0,65
4754,1723.0,55
4755,2161.0,36
4756,3901.0,46
4757,1438.3,58
4758,3131.0,42
4759,2331.0,38
4760,1895.0,29
4761,26496.0,46
4762,1583.0,55
4763,1438.3,57
4764,2072.0,45
4765,2707.0,47
4766,13608.0,43
4767,10273.0,52
4768,2609.0,64
4769,8431.0,52
4770,5852.0,61
4771,3140.0,40
4772,12914.0,50
4773,8694.0,45
4774,1735.0,36
4775,2286.0,51
4776,3589.0,43
4777,2673.0,51
4778,9437.0,47
4779,2751.0,39
4780,11557.0,40
4781,14831.0,38
4782,1495.0,51
4783,2791.0,44
4784,9703.0,38
4785,3889.0,47
4786,14140.0,32
4787,9106.0,53
4788,2694.0,40
4789,19629.0,45
4790,6507.0,41
4791,10195.0,53
4792,2096.0,44
4793,11314.0,39
4794,1837.0,50
4795,7821.0,39
4796,1984.0,44
4797,2535.0,56
4798,1970.0,63
4799,34516.0,50
4800,2694.0,40
4801,4476.0,48
4802,1699.0,53
4803,1953.0,44
4804,5264.0,56
4805,3698.0,40
4806,34516.0,41
4807,2712.0,40
4808,5486.0,45
4809,2107.0,40
4810,18096.0,52
4811,2721.0,59
4812,2976.0,49
4813,16741.0,47
4814,3714.0,42
4815,6936.0,41
4816,11099.0,43
4817,15987.0,40
4818,4406.0,45
4819,34516.0,43
4820,5104.0,48
4821,7195.0,46
4822,1956.0,41
4823,3317.0,38
4824,2759.0,45
4825,6038.0,44
4826,2942.0,35
4827,5095.0,49
4828,1438.3,47
4829,10111.0,48
4830,3201.0,50
4831,2761.0,44
4832,5987.0,37
4833,5630.0,47
4834,6622.0,35
4835,18733.0,51
4836,2265.0,36
4837,2907.0,33
4838,8791.0,32
4839,2302.0,59
4840,5489.0,51
4841,2055.0,50
4842,2147.0,39
4843,1757.0,49
4844,2900.0,43
4845,2670.0,41
4846,21382.0,51
4847,2254.0,54
4848,4433.0,40
4849,1438.3,55
4850,2520.0,49
4851,5655.0,41
4852,1438.3,48
4853,2786.0,44
4854,3961.0,51
4855,2476.0,43
4856,11606.0,52
4857,8459.0,45
4858,9554.0,48
4859,4388.0,50
4860,19826.0,43
4861,2173.0,34
4862,2545.0,48
4863,1757.0,49
4864,3164.0,54
4865,6022.0,44
4866,1804.0,46
4867,22664.0,53
4868,2527.0,39
4869,3547.0,49
4870,1438.3,52
4871,6182.0,51
4872,29715.0,40
4873,2154.0,49
4874,2179.0,46
4875,4906.0,59
4876,2346.0,38
4877,4753.0,45
4878,1880.0,44
4879,12155.0,64
4880,2721.0,49
4881,6160.0,51
4882,2069.0,41
4883,28422.0,41
4884,1438.3,39
4885,1438.3,41
4886,1671.0,65
4887,1491.0,44
4888,11422.0,43
4889,5139.0,54
4890,4783.0,61
4891,2589.0,47
4892,8138.0,38
4893,4502.0,51
4894,33521.0,44
4895,4361.0,48
4896,7026.0,53
4897,16388.0,50
4898,2905.0,30
4899,2404.0,41
4900,1477.0,55
4901,3556.0,43
4902,5649.0,48
4903,14345.0,41
4904,6524.0,47
4905,2281.0,55
4906,2633.0,47
4907,7693.0,51
4908,10262.0,44
4909,11320.0,49
4910,2482.0,53
4911,3035.0,47
4912,26308.0,51
4913,6721.0,53
4914,6205.0,49
4915,2624.0,35
4916,1479.0,40
4917,4489.0,44
4918,5842.0,53
4919,8777.0,42
4920,3250.0,51
4921,15060.0,46
4922,2126.0,40
4923,4907.0,47
4924,3553.0,51
4925,2515.0,41
4926,4428.0,41
4927,1616.0,43
4928,6723.0,64
4929,2756.0,42
4930,2897.0,50
4931,5456.0,52
4932,3569.0,46
4933,34198.0,39
4934,34516.0,44
4935,2817.0,57
4936,2126.0,53
4937,2573.0,43
4938,2016.0,45
4939,4006.0,48
4940,5869.0,41
4941,4586.0,47
4942,1438.3,50
4943,1790.0,46
4944,5862.0,51
4945,7411.0,43
4946,5667.0,47
4947,15594.0,47
4948,11410.0,47
4949,1584.0,47
4950,13298.0,44
4951,2114.0,51
4952,2540.0,44
4953,1762.0,41
4954,2245.0,47
4955,8168.0,47
4956,2238.0,41
4957,3881.0,54
4958,20485.0,44
4959,9856.0,44
4960,2111.0,44
4961,2905.0,43
4962,32244.0,49
4963,5624.0,47
4964,1656.0,44
4965,3032.0,42
4966,15699.0,42
4967,6608.0,40
4968,5062.0,47
4969,1547.0,44
4970,11060.0,60
4971,1438.3,41
4972,3670.0,46
4973,1538.0,42
4974,1438.3,54
4975,2330.0,45
4976,3170.0,49
4977,2120.0,42
4978,20231.0,53
4979,1438.3,48
4980,5583.0,45
4981,7764.0,41
4982,25670.0,51
4983,3841.0,45
4984,2001.0,52
4985,8512.0,44
4986,5869.0,47
4987,5791.0,44
4988,34516.0,50
4989,2191.0,49
4990,2865.0,37
4991,6467.0,43
4992,1468.0,37
4993,5386.0,58
4994,1438.3,46
4995,5402.0,59
4996,3855.0,49
4997,2983.0,42
4998,1438.3,54
4999,4871.0,31
5000,2636.0,40
5001,1553.0,32
5002,3304.0,45
5003,34516.0,49
5004,3378.0,53
5005,2313.0,34
5006,2434.0,49
5007,1438.3,60
5008,14544.0,40
5009,24621.0,59
5010,2337.0,44
5011,2720.0,49
5012,1965.0,44
5013,33122.0,47
5014,1438.3,52
5015,2709.0,47
5016,2404.0,57
5017,4499.0,41
5018,4734.0,33
5019,4697.0,55
5020,34516.0,50
5021,2572.0,47
5022,3110.0,56
5023,1734.0,41
5024,3562.0,46
5025,1536.0,43
5026,19198.0,39
5027,4540.0,42
5028,1438.3,45
5029,1990.0,54
5030,3422.0,59
5031,2192.0,45
5032,5152.0,43
5033,2515.0,41
5034,2094.0,49
5035,1906.0,48
5036,5096.0,42
5037,2222.0,39
5038,3015.0,42
5039,3786.0,48
5040,12078.0,39
5041,6448.0,48
5042,5398.0,47
5043,1438.3,59
5044,1438.3,33
5045,2620.0,48
5046,13435.0,49
5047,3186.0,43
5048,1950.0,42
5049,7098.0,63
5050,2250.0,42
5051,34516.0,45
5052,2495.0,58
5053,3086.0,39
5054,1520.0,53
5055,4043.0,38
5056,4599.0,65
5057,1438.3,38
5058,7869.0,55
5059,5362.0,60
5060,16541.0,60
5061,7486.0,45
5062,1438.3,42
5063,8365.0,51
5064,2846.0,56
5065,7789.0,49
5066,1438.3,44
5067,2220.0,48
5068,6626.0,48
5069,5547.0,46
5070,1734.0,37
5071,2934.0,41
5072,14527.0,44
5073,2646.0,48
5074,8185.0,47
5075,6340.0,46
5076,5711.0,62
5077,2258.0,46
5078,2086.0,43
5079,3256.0,44
5080,14854.0,50
5081,7184.0,49
5082,6541.0,48
5083,9065.0,62
5084,3682.0,54
5085,1438.3,56
5086,2286.0,46
5087,12663.0,57
5088,1438.3,48
5089,1438.3,39
5090,5056.0,45
5091,1438.3,53
5092,30928.0,26
5093,1804.0,40
5094,1669.0,43
5095,9725.0,33
5096,21696.0,45
5097,2992.0,49
5098,1934.0,38
5099,34516.0,43
5100,1734.0,42
5101,1438.3,42
5102,1438.3,39
5103,9673.0,48
5104,3609.0,56
5105,1438.3,39
5106,6423.0,39
5107,14899.0,48
5108,3224.0,52
5109,4135.0,44
5110,4969.0,44
5111,8376.0,41
5112,3454.0,44
5113,25944.0,42
5114,1438.3,49
5115,1556.0,38
5116,8701.0,57
5117,5600.0,33
5118,2900.0,45
5119,4906.0,61
5120,2687.0,41
5121,4464.0,40
5122,1438.3,51
5123,2221.0,34
5124,2966.0,42
5125,1593.0,38
5126,2450.0,41
5127,1529.0,53
5128,6274.0,45
5129,1438.3,43
5130,2134.0,41
5131,17158.0,50
5132,3359.0,51
5133,11997.0,47
5134,3302.0,41
5135,2687.0,55
5136,1438.3,53
5137,1801.0,46
5138,4573.0,53
5139,2860.0,48
5140,13387.0,46
5141,2283.0,46
5142,2033.0,47
5143,2506.0,49
5144,1438.3,47
5145,2447.0,42
5146,1438.3,54
5147,10873.0,41
5148,7596.0,39
5149,2921.0,54
5150,10136.0,42
5151,2187.0,52
5152,3302.0,60
5153,30997.0,40
5154,2578.0,48
5155,1438.3,51
5156,3034.0,48
5157,1438.3,46
5158,2611.0,50
5159,2222.0,54
5160,3328.0,37
5161,2440.0,43
5162,9723.0,54
5163,2346.0,60
5164,26142.0,51
5165,12405.0,39
5166,17655.0,47
5167,4941.0,51
5168,1644.0,30
5169,3095.0,34
5170,3828.0,60
5171,2182.0,49
5172,13906.0,51
5173,10588.0,50
5174,2973.0,32
5175,4045.0,50
5176,2165.0,40
5177,5845.0,34
5178,15341.0,50
5179,3035.0,45
5180,1986.0,45
5181,4602.0,45
5182,2689.0,43
5183,9383.0,65
5184,1438.3,47
5185,1443.0,42
5186,2847.0,51
5187,15638.0,44
5188,10700.0,43
5189,1438.3,44
5190,1694.0,50
5191,7939.0,53
5192,2555.0,42
5193,2850.0,55
5194,8973.0,59
5195,6960.0,58
5196,4167.0,60
5197,5099.0,49
5198,2782.0,42
5199,1480.0,44
5200,5070.0,56
5201,2757.0,52
5202,5774.0,54
5203,6054.0,55
5204,19090.0,57
5205,2069.0,43
5206,2447.0,47
5207,3022.0,56
5208,4473.0,44
5209,5267.0,54
5210,7199.0,37
5211,1438.3,49
5212,3245.0,51
5213,3888.0,47
5214,14728.0,45
5215,1438.3,38
5216,11272.0,48
5217,2705.0,49
5218,12270.0,41
5219,3006.0,54
5220,7901.0,39
5221,5983.0,38
5222,7362.0,64
5223,3046.0,55
5224,34516.0,50
5225,12972.0,55
5226,17785.0,44
5227,3029.0,55
5228,9097.0,58
5229,1438.3,51
5230,2375.0,58
5231,8109.0,47
5232,2618.0,53
5233,3549.0,42
5234,2718.0,45
5235,2230.0,60
5236,3802.0,42
5237,2736.0,55
5238,2258.0,51
5239,1438.3,51
5240,2954.0,65
5241,11882.0,50
5242,1438.3,49
5243,1438.3,38
5244,2778.0,54
5245,2474.0,54
5246,5632.0,54
5247,11025.0,49
5248,2642.0,43
5249,30357.0,43
5250,2201.0,57
5251,2002.0,46
5252,8777.0,43
5253,2575.0,53
5254,5182.0,43
5255,3783.0,49
5256,34516.0,51
5257,1515.0,46
5258,2865.0,56
5259,2711.0,46
5260,2341.0,54
5261,13287.0,51
5262,1438.3,33
5263,1639.0,41
5264,5668.0,55
5265,24542.0,55
5266,1959.0,41
5267,1838.0,50
5268,3111.0,36
5269,3927.0,39
5270,4345.0,38
5271,3003.0,46
5272,1438.3,40
5273,2541.0,58
5274,2422.0,43
5275,1440.0,56
5276,26108.0,58
5277,2516.0,29
5278,3646.0,48
5279,2214.0,61
5280,11862.0,51
5281,8729.0,44
5282,2423.0,35
5283,4073.0,48
5284,9916.0,26
5285,1438.3,39
5286,6452.0,38
5287,1952.0,51
5288,1438.3,37
5289,4500.0,53
5290,2252.0,53
5291,2370.0,39
5292,2610.0,56
5293,2294.0,52
5294,5062.0,51
5295,2415.0,43
5296,2918.0,51
5297,2708.0,53
5298,3666.0,54
5299,1438.3,36
5300,1438.3,53
5301,2809.0,39
5302,26303.0,46
5303,15982.0,56
5304,25060.0,40
5305,1545.0,42
5306,1438.3,43
5307,4112.0,43
5308,1451.0,47
5309,16424.0,49
5310,2340.0,48
5311,1926.0,47
5312,2954.0,48
5313,1848.0,36
5314,1634.0,47
5315,4328.0,49
5316,2943.0,51
5317,2611.0,54
5318,2419.0,43
5319,5481.0,49
5320,2129.0,40
5321,9026.0,40
5322,1761.0,48
5323,3316.0,60
5324,1970.0,50
5325,1438.3,46
5326,2278.0,35
5327,13364.0,65
5328,2801.0,52
5329,28292.0,44
5330,2933.0,35
5331,21630.0,45
5332,3132.0,56
5333,2961.0,50
5334,4173.0,52
5335,2458.0,37
5336,12229.0,44
5337,2272.0,35
5338,6953.0,42
5339,1792.0,48
5340,2765.0,47
5341,2895.0,43
5342,6904.0,39
5343,2220.0,39
5344,1495.0,48
5345,2541.0,42
5346,7531.0,34
5347,8644.0,47
5348,1531.0,43
5349,2884.0,50
5350,10241.0,55
5351,4182.0,50
5352,3101.0,44
5353,4542.0,54
5354,3372.0,40
5355,3099.0,40
5356,2416.0,41
5357,5299.0,52
5358,2138.0,41
5359,1850.0,47
5360,3585.0,53
5361,2690.0,48
5362,29100.0,62
5363,2699.0,59
5364,8376.0,41
5365,13509.0,50
5366,2396.0,38
5367,18964.0,50
5368,2114.0,40
5369,1623.0,39
5370,2579.0,40
5371,5045.0,41
5372,2089.0,35
5373,2866.0,48
5374,9738.0,49
5375,4370.0,55
5376,3355.0,58
5377,5070.0,43
5378,2572.0,35
5379,2016.0,40
5380,3552.0,55
5381,2325.0,43
5382,2533.0,46
5383,3871.0,48
5384,3983.0,32
5385,2035.0,61
5386,1773.0,53
5387,2029.0,42
5388,15490.0,45
5389,2941.0,56
5390,2314.0,42
5391,4212.0,40
5392,6248.0,57
5393,2430.0,40
5394,5543.0,48
5395,2470.0,42
5396,3255.0,49
5397,1691.0,44
5398,18229.0,43
5399,2827.0,48
5400,2351.0,43
5401,4202.0,45
5402,4712.0,40
5403,2611.0,53
5404,3206.0,38
5405,5245.0,39
5406,2583.0,39
5407,1438.3,59
5408,7464.0,40
5409,4928.0,54
5410,9863.0,46
5411,5024.0,44
5412,1438.3,44
5413,1452.0,44
5414,3317.0,50
5415,1438.3,39
5416,2448.0,37
5417,1546.0,49
5418,2013.0,36
5419,2293.0,53
5420,1438.3,52
5421,2819.0,53
5422,1702.0,37
5423,1611.0,52
5424,1438.3,49
5425,2863.0,39
5426,3272.0,39
5427,2677.0,42
5428,2708.0,40
5429,1738.0,41
5430,6145.0,46
5431,1640.0,45
5432,2348.0,38
5433,1657.0,53
5434,4554.0,37
5435,5119.0,52
5436,10600.0,39
5437,20769.0,49
5438,7116.0,50
5439,2420.0,51
5440,2082.0,54
5441,2718.0,44
5442,5626.0,50
5443,2920.0,49
5444,6526.0,59
5445,1793.0,37
5446,2798.0,47
5447,2427.0,52
5448,3011.0,55
5449,2255.0,41
5450,6479.0,40
5451,7492.0,41
5452,3632.0,48
5453,1744.0,38
5454,5905.0,52
5455,2573.0,37
5456,9654.0,45
5457,1605.0,41
5458,10195.0,49
5459,34516.0,49
5460,10573.0,43
5461,1789.0,47
5462,7595.0,26
5463,3272.0,51
5464,2382.0,33
5465,1981.0,52
5466,22294.0,51
5467,2574.0,49
5468,2112.0,30
5469,5441.0,65
5470,4391.0,43
5471,3044.0,42
5472,2721.0,57
5473,4467.0,62
5474,5033.0,48
5475,8604.0,61
5476,2325.0,43
5477,2758.0,60
5478,9705.0,45
5479,2685.0,41
5480,2694.0,60
5481,1554.0,40
5482,1438.3,63
5483,1786.0,42
5484,2648.0,48
5485,2477.0,44
5486,7336.0,51
5487,34516.0,42
5488,2479.0,46
5489,9396.0,42
5490,2561.0,44
5491,4020.0,43
5492,25856.0,43
5493,7398.0,50
5494,34516.0,51
5495,4058.0,52
5496,3042.0,51
5497,2688.0,60
5498,3388.0,38
5499,4902.0,43
5500,3241.0,45
5501,5069.0,48
5502,13625.0,43
5503,8766.0,46
5504,2800.0,50
5505,9005.0,34
5506,2713.0,56
5507,1438.3,53
5508,1746.0,47
5509,2930.0,49
5510,2178.0,47
5511,1438.3,35
5512,2021.0,42
5513,1842.0,52
5514,18284.0,49
5515,34516.0,41
5516,1696.0,42
5517,7215.0,52
5518,1793.0,52
5519,5731.0,52
5520,2417.0,44
5521,1438.3,48
5522,21800.0,51
5523,1547.0,53
5524,1485.0,46
5525,2505.0,44
5526,2631.0,49
5527,2700.0,48
5528,3307.0,48
5529,29638.0,38
5530,2066.0,34
5531,1859.0,46
5532,13362.0,45
5533,2431.0,33
5534,6034.0,43
5535,2194.0,61
5536,1963.0,47
5537,1438.3,41
5538,2922.0,45
5539,6943.0,50
5540,34516.0,57
5541,4345.0,45
5542,4248.0,50
5543,1438.3,51
5544,2383.0,53
5545,1677.0,55
5546,2392.0,40
5547,3474.0,52
5548,8737.0,48
5549,3517.0,44
5550,13397.0,60
5551,6352.0,65
5552,1787.0,46
5553,18734.0,62
5554,1438.3,47
5555,3525.0,50
5556,2067.0,43
5557,2051.0,45
5558,27378.0,46
5559,1614.0,38
5560,7862.0,49
5561,4284.0,47
5562,1438.3,47
5563,1438.3,55
5564,21805.0,62
5565,4712.0,55
5566,1698.0,33
5567,2264.0,41
5568,2720.0,54
5569,15631.0,55
5570,2594.0,43
5571,15011.0,52
5572,1548.0,47
5573,2700.0,52
5574,2919.0,45
5575,10721.0,50
5576,6125.0,44
5577,3200.0,42
5578,12286.0,53
5579,21543.0,51
5580,6355.0,52
5581,5616.0,52
5582,2661.0,50
5583,2836.0,38
5584,1438.3,50
5585,2109.0,51
5586,14951.0,48
5587,1591.0,47
5588,8930.0,51
5589,4685.0,36
5590,2555.0,45
5591,2172.0,53
5592,2912.0,54
5593,3390.0,53
5594,2193.0,47
5595,17412.0,51
5596,2801.0,40
5597,11186.0,43
5598,2434.0,50
5599,1790.0,53
5600,2716.0,59
5601,2874.0,49
5602,1438.3,47
5603,18776.0,56
5604,1438.3,48
5605,19793.0,55
5606,2472.0,34
5607,12362.0,58
5608,1438.3,39
5609,3189.0,47
5610,2092.0,47
5611,2946.0,37
5612,2430.0,41
5613,4143.0,50
5614,2197.0,46
5615,9314.0,53
5616,3719.0,53
5617,6996.0,59
5618,7306.0,63
5619,2029.0,41
5620,13199.0,51
5621,3304.0,38
5622,3125.0,40
5623,1438.3,51
5624,2491.0,41
5625,1977.0,58
5626,1806.0,33
5627,1938.0,38
5628,3188.0,42
5629,2288.0,44
5630,1780.0,44
5631,2373.0,47
5632,23250.0,41
5633,34516.0,47
5634,12882.0,48
5635,6348.0,54
5636,2621.0,59
5637,1843.0,33
5638,3228.0,44
5639,2303.0,43
5640,29195.0,42
5641,2990.0,41
5642,2873.0,55
5643,28253.0,50
5644,1882.0,53
5645,1630.0,33
5646,4546.0,51
5647,2395.0,58
5648,3845.0,45
5649,2836.0,56
5650,1506.0,44
5651,1605.0,48
5652,11778.0,53
5653,2747.0,55
5654,2501.0,49
5655,2563.0,64
5656,1659.0,47
5657,3068.0,56
5658,3426.0,60
5659,3214.0,59
5660,12906.0,50
5661,8708.0,59
5662,7904.0,52
5663,4549.0,48
5664,1438.3,46
5665,4476.0,49
5666,2002.0,44
5667,11502.0,40
5668,7924.0,44
5669,16199.0,39
5670,1452.0,43
5671,2179.0,37
5672,13590.0,35
5673,1695.0,31
5674,4430.0,53
5675,2919.0,49
5676,2796.0,49
5677,2580.0,41
5678,2834.0,43
5679,2617.0,44
5680,1522.0,48
5681,16509.0,41
5682,7316.0,40
5683,7627.0,44
5684,9465.0,44
5685,8795.0,48
5686,12283.0,40
5687,2715.0,34
5688,19897.0,44
5689,2097.0,44
